Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Missing_Flag,Discount Applied_Flag,Subscription Status_Flag,Estimated_Lifetime_Spend,Purchases_Per_Year,Value_Tier,Low_Satisfaction_Flag,Promo_Dependency_Score,Previous_Purchases_TieBreak,Tenure_Censored_Flag,Loyalty_Score_A_Behavioral,Engagement_Depth_Tier,Frequency_Inconsistency_Flag,Loyalty_Score_B_Value_Satisfaction,Customer_Segment,Region
2052,65,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,14,Credit Card,Monthly,0,0,0,1410,12,Gold,0,0.18401206636500755,14.00005308974359,0,0.2805128205128205,Developing,0,0.5250641025641025,Low Priority / At Risk,Northeast
2053,45,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,2-Day Shipping,No,30,Bank Transfer,Annually,0,0,0,1488,1,Gold,0,0.18401206636500755,30.000055615384614,0,0.5892307692307692,Established,1,0.5167307692307692,Low Priority / At Risk,Northeast
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,16,Credit Card,Bi-Weekly,0,0,0,1020,26,Silver,0,0.18401206636500755,16.00003878205128,0,0.31115384615384617,Developing,0,0.5963461538461539,Low Priority / At Risk,West
2055,65,Male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,No,Express,No,14,PayPal,Annually,0,0,0,840,1,Silver,1,0.18401206636500755,14.000031615384616,0,0.2726923076923077,Developing,0,0.2346794871794872,Low Priority / At Risk,Northeast
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,28,Bank Transfer,Weekly,0,0,0,957,52,Silver,1,0.18401206636500755,28.000036076923077,0,0.5479487179487179,Established,0,0.3582692307692308,Low Priority / At Risk,South
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,29,PayPal,Monthly,0,0,0,1380,12,Gold,0,0.18401206636500755,29.000051846153845,0,0.5702564102564103,Established,0,0.6426282051282051,Low Priority / At Risk,Midwest
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,5,PayPal,Every 3 Months,0,0,0,222,4,Bronze,0,0.18401206636500755,5.000006128205128,0,0.08987179487179488,New,0,0.37423076923076926,Low Priority / At Risk,Midwest
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,17,Bank Transfer,Quarterly,0,0,0,1764,4,Gold,1,0.18401206636500755,17.000064115384614,0,0.33692307692307694,Developing,0,0.4774358974358974,Low Priority / At Risk,West
2060,56,Male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,No,Express,No,50,PayPal,Weekly,0,0,0,2550,52,Platinum,0,0.18401206636500755,50.00008020512821,1,0.985897435897436,Veteran,0,0.6396794871794872,"Habitual, Not Yet Valuable",West
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,No,23,Bank Transfer,Quarterly,0,0,0,1512,4,Gold,1,0.18401206636500755,23.000056205128207,0,0.4519230769230769,Developing,0,0.41878205128205126,Low Priority / At Risk,Midwest
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,22,Debit Card,Annually,0,0,0,1610,1,Gold,1,0.18401206636500755,22.000059153846152,0,0.43743589743589745,Developing,1,0.3144230769230769,Low Priority / At Risk,Midwest
2063,54,Male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,No,Standard,No,15,Cash,Quarterly,0,0,0,1008,4,Silver,1,0.18401206636500755,15.000038294871795,0,0.2948717948717949,Developing,0,0.24871794871794872,Low Priority / At Risk,South
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Standard,No,32,Cash,Monthly,0,0,0,2838,12,Platinum,1,0.18401206636500755,32.00008455128205,0,0.6453846153846153,Established,0,0.49935897435897436,Low Priority / At Risk,Midwest
2065,31,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4.0,No,2-Day Shipping,No,5,Bank Transfer,Monthly,0,0,0,594,12,Bronze,0,0.18401206636500755,5.000022461538461,0,0.10871794871794872,New,0,0.4144871794871795,Low Priority / At Risk,South
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,6,Bank Transfer,Bi-Weekly,0,0,0,280,26,Bronze,1,0.18401206636500755,6.0000086153846155,0,0.11628205128205128,New,0,0.11967948717948718,Low Priority / At Risk,West
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,44,Debit Card,Bi-Weekly,0,0,0,4140,26,Platinum,0,0.18401206636500755,44.00009693589744,0,0.8766666666666667,Veteran,0,0.9273076923076923,Core Loyal,Midwest
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,23,Cash,Bi-Weekly,0,0,0,504,26,Bronze,1,0.18401206636500755,23.000018333333333,0,0.4423076923076923,Developing,0,0.20967948717948717,Low Priority / At Risk,South
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Store Pickup,No,44,Venmo,Monthly,0,0,0,3645,12,Platinum,0,0.18401206636500755,44.00009341025641,0,0.8735897435897436,Veteran,0,0.7472435897435897,"Habitual, Not Yet Valuable",Northeast
2070,36,Male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,No,3,Debit Card,Quarterly,0,0,0,328,4,Bronze,1,0.18401206636500755,3.0000107692307694,0,0.058076923076923075,New,0,0.23173076923076924,Low Priority / At Risk,South
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,No,Express,No,14,Cash,Monthly,0,0,0,1320,12,Silver,1,0.18401206636500755,14.000049487179487,0,0.27897435897435896,Developing,0,0.36544871794871797,Low Priority / At Risk,Midwest
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,No,37,PayPal,Quarterly,0,0,0,3800,4,Platinum,0,0.18401206636500755,37.000094397435895,0,0.7441025641025641,Established,0,0.9333333333333333,Promising New,South
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,22,Bank Transfer,Weekly,0,0,0,1518,52,Gold,0,0.18401206636500755,22.000056423076924,0,0.436025641025641,Developing,0,0.5623076923076923,Low Priority / At Risk,Northeast
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Next Day Air,No,2,PayPal,Every 3 Months,0,0,0,75,4,Bronze,0,0.18401206636500755,2.0000007435897436,0,0.022307692307692306,New,0,0.20301282051282052,Low Priority / At Risk,South
2075,36,Male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,No,Free Shipping,No,44,Debit Card,Bi-Weekly,0,0,0,2385,26,Platinum,1,0.18401206636500755,44.00007685897436,0,0.8667948717948718,Veteran,0,0.5023076923076923,"Habitual, Not Yet Valuable",South
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,49,Debit Card,Monthly,0,0,0,1400,12,Gold,0,0.18401206636500755,49.00005241025641,0,0.9665384615384616,Veteran,0,0.7046794871794871,"Habitual, Not Yet Valuable",South
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Free Shipping,No,22,Debit Card,Bi-Weekly,0,0,0,529,26,Bronze,0,0.18401206636500755,22.000019384615385,0,0.42615384615384616,Developing,0,0.5191666666666667,Low Priority / At Risk,South
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,Free Shipping,No,26,Bank Transfer,Annually,0,0,0,918,1,Silver,1,0.18401206636500755,26.00003432051282,0,0.5083333333333333,Established,1,0.32846153846153847,Low Priority / At Risk,Midwest
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,No,40,Debit Card,Weekly,0,0,0,1722,52,Gold,1,0.18401206636500755,40.00006298717949,0,0.7921794871794872,Veteran,0,0.4526923076923077,"Habitual, Not Yet Valuable",West
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,16,PayPal,Quarterly,0,0,0,408,4,Bronze,1,0.18401206636500755,16.000014115384616,0,0.30333333333333334,Developing,0,0.1885897435897436,Low Priority / At Risk,West
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,No,17,Debit Card,Bi-Weekly,0,0,0,846,26,Silver,0,0.18401206636500755,17.00003185897436,0,0.3255128205128205,Developing,0,0.3585897435897436,Low Priority / At Risk,Midwest
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,No,48,Bank Transfer,Bi-Weekly,0,0,0,3822,26,Platinum,0,0.18401206636500755,48.000094551282054,0,0.9571794871794872,Veteran,0,0.8366025641025641,Core Loyal,South
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,28,Venmo,Every 3 Months,0,0,0,2581,4,Platinum,1,0.18401206636500755,28.000080615384615,0,0.5605128205128205,Established,0,0.47967948717948716,Low Priority / At Risk,South
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,26,Credit Card,Bi-Weekly,0,0,0,1593,26,Gold,1,0.18401206636500755,26.000058512820512,0,0.5143589743589744,Established,0,0.33121794871794874,Low Priority / At Risk,South
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Standard,No,43,Bank Transfer,Quarterly,0,0,0,4136,4,Platinum,0,0.18401206636500755,43.00009685897436,0,0.8583333333333333,Veteran,0,0.786474358974359,Core Loyal,Northeast
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Free Shipping,No,38,Debit Card,Weekly,0,0,0,1911,52,Gold,0,0.18401206636500755,38.00006758974359,0,0.7496153846153846,Established,0,0.7601923076923076,Promising New,Northeast
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,2-Day Shipping,No,36,Cash,Every 3 Months,0,0,0,3293,4,Platinum,0,0.18401206636500755,36.00009021794872,0,0.7216666666666667,Established,0,0.8937179487179487,Promising New,Midwest
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,No,1,Credit Card,Weekly,0,0,0,182,52,Bronze,0,0.18401206636500755,1.0000046666666667,0,0.019102564102564102,New,1,0.4659615384615384,Low Priority / At Risk,Midwest
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Standard,No,49,Debit Card,Annually,0,0,0,4450,1,Platinum,0,0.18401206636500755,49.00009841025641,0,0.977948717948718,Veteran,1,0.7942307692307693,Core Loyal,West
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,41,Credit Card,Every 3 Months,0,0,0,2394,4,Platinum,0,0.18401206636500755,41.00007705128205,0,0.8123076923076923,Veteran,0,0.6037179487179487,"Habitual, Not Yet Valuable",South
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,21,Debit Card,Monthly,0,0,0,1562,12,Gold,1,0.18401206636500755,21.000057717948717,0,0.41615384615384615,Developing,0,0.46647435897435896,Low Priority / At Risk,Northeast
2092,26,Male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,Next Day Air,No,24,Bank Transfer,Quarterly,0,0,0,2425,4,Platinum,1,0.18401206636500755,24.00007782051282,0,0.48205128205128206,Developing,0,0.48673076923076924,Low Priority / At Risk,West
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,No,27,Bank Transfer,Weekly,0,0,0,1260,52,Silver,1,0.18401206636500755,27.000048025641025,0,0.5301282051282051,Established,0,0.2587820512820513,Low Priority / At Risk,Midwest
2094,21,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,No,4,Debit Card,Annually,0,0,0,455,1,Bronze,0,0.18401206636500755,4.000015961538462,0,0.08384615384615385,New,0,0.4233974358974359,Low Priority / At Risk,West
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,No,19,Venmo,Annually,0,0,0,500,1,Bronze,1,0.18401206636500755,19.000018115384616,0,0.36038461538461536,Developing,0,0.2684615384615385,Low Priority / At Risk,South
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Store Pickup,No,1,Bank Transfer,Bi-Weekly,0,0,0,126,26,Bronze,0,0.18401206636500755,1.0000022307692307,0,0.011282051282051283,New,0,0.31333333333333335,Low Priority / At Risk,West
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Free Shipping,No,27,Debit Card,Annually,0,0,0,1456,1,Gold,0,0.18401206636500755,27.000054782051283,0,0.5317948717948718,Established,1,0.7165384615384616,Low Priority / At Risk,South
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,5,Credit Card,Weekly,0,0,0,258,52,Bronze,0,0.18401206636500755,5.000007397435898,0,0.09153846153846154,New,0,0.3171794871794872,Low Priority / At Risk,Midwest
2099,49,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,No,20,Venmo,Quarterly,0,0,0,588,4,Bronze,1,0.18401206636500755,20.00002226923077,0,0.3803846153846154,Developing,0,0.2682051282051282,Low Priority / At Risk,South
2100,31,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Express,No,50,PayPal,Annually,0,0,0,3978,1,Platinum,1,0.18401206636500755,50.000095987179485,1,0.9921794871794872,Veteran,1,0.5565384615384615,"Habitual, Not Yet Valuable",South
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,36,Cash,Bi-Weekly,0,0,0,1147,26,Silver,0,0.18401206636500755,36.00004380769231,0,0.7070512820512821,Established,0,0.6024358974358974,Low Priority / At Risk,Midwest
2102,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,12,Bank Transfer,Bi-Weekly,0,0,0,299,26,Bronze,0,0.18401206636500755,12.000009628205127,0,0.22346153846153846,New,0,0.2666025641025641,Low Priority / At Risk,West
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,Store Pickup,No,23,Cash,Monthly,0,0,0,600,12,Bronze,0,0.18401206636500755,23.000022717948717,0,0.44358974358974357,Developing,0,0.516025641025641,Low Priority / At Risk,West
2104,30,Male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,Store Pickup,No,21,Venmo,Weekly,0,0,0,1892,52,Gold,0,0.18401206636500755,21.000067217948718,0,0.42012820512820515,Developing,0,0.5747435897435897,Low Priority / At Risk,Midwest
2105,53,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Free Shipping,No,47,Venmo,Weekly,0,0,0,4224,52,Platinum,1,0.18401206636500755,47.00009737179487,0,0.9385897435897436,Veteran,0,0.5441025641025641,"Habitual, Not Yet Valuable",West
2106,65,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,No,38,Venmo,Bi-Weekly,0,0,0,1365,26,Gold,0,0.18401206636500755,38.00005130769231,0,0.7467948717948718,Established,0,0.658974358974359,Low Priority / At Risk,South
2107,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Standard,No,40,Credit Card,Every 3 Months,0,0,0,1394,4,Gold,0,0.18401206636500755,40.00005226923077,0,0.7891025641025641,Veteran,0,0.6447435897435898,"Habitual, Not Yet Valuable",Northeast
2108,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,Standard,No,35,PayPal,Quarterly,0,0,0,2700,4,Platinum,1,0.18401206636500755,35.000082371794875,0,0.701025641025641,Established,0,0.5687179487179487,Low Priority / At Risk,South
2109,54,Male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,No,Express,No,4,Credit Card,Quarterly,0,0,0,230,4,Bronze,0,0.18401206636500755,4.000006461538462,0,0.07076923076923076,New,0,0.3758974358974359,Low Priority / At Risk,Midwest
2110,59,Male,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,No,Free Shipping,No,28,Venmo,Every 3 Months,0,0,0,899,4,Silver,1,0.18401206636500755,28.00003355128205,0,0.5470512820512821,Established,0,0.2064102564102564,Low Priority / At Risk,West
2111,52,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Store Pickup,No,36,Debit Card,Every 3 Months,0,0,0,3441,4,Platinum,0,0.18401206636500755,36.000091474358975,0,0.7226923076923077,Established,0,0.7375641025641025,Low Priority / At Risk,West
2112,41,Male,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,15,Bank Transfer,Annually,0,0,0,1360,1,Gold,1,0.18401206636500755,15.000051025641026,0,0.2997435897435897,Developing,0,0.27378205128205124,Low Priority / At Risk,Midwest
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,2-Day Shipping,No,7,Cash,Bi-Weekly,0,0,0,544,26,Bronze,0,0.18401206636500755,7.000020038461538,0,0.13987179487179488,New,0,0.5026282051282052,Low Priority / At Risk,South
2114,63,Male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Store Pickup,No,29,PayPal,Every 3 Months,0,0,0,1200,4,Silver,1,0.18401206636500755,29.00004567948718,0,0.5683333333333334,Established,0,0.26705128205128204,Low Priority / At Risk,South
2115,37,Male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,No,Standard,No,12,Debit Card,Annually,0,0,0,663,1,Bronze,1,0.18401206636500755,12.000024987179486,0,0.2296153846153846,New,0,0.20153846153846156,Low Priority / At Risk,Northeast
2116,44,Male,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,No,16,Bank Transfer,Bi-Weekly,0,0,0,1445,26,Gold,1,0.18401206636500755,16.0000545,0,0.3162820512820513,Developing,0,0.4503846153846154,Low Priority / At Risk,Northeast
2117,67,Male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,No,Express,No,50,Debit Card,Bi-Weekly,0,0,0,1173,26,Silver,1,0.18401206636500755,50.000044512820516,1,0.9812820512820513,Veteran,0,0.2991666666666667,"Habitual, Not Yet Valuable",Midwest
2118,27,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Free Shipping,No,11,Debit Card,Annually,0,0,0,336,1,Bronze,0,0.18401206636500755,11.000011076923077,0,0.20384615384615384,New,0,0.315,Low Priority / At Risk,West
2119,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,2-Day Shipping,No,28,Debit Card,Quarterly,0,0,0,1276,4,Silver,0,0.18401206636500755,28.000048384615386,0,0.5508974358974359,Established,0,0.5855128205128205,Low Priority / At Risk,South
2120,58,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,No,36,Venmo,Bi-Weekly,0,0,0,2109,26,Gold,0,0.18401206636500755,36.000071897435895,0,0.7133333333333334,Established,0,0.5587820512820513,Low Priority / At Risk,Midwest
2121,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,38,PayPal,Quarterly,0,0,0,3822,4,Platinum,1,0.18401206636500755,38.000094551282054,0,0.7612820512820513,Veteran,0,0.5907692307692307,"Habitual, Not Yet Valuable",Midwest
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,No,32,Bank Transfer,Monthly,0,0,0,2244,12,Gold,0,0.18401206636500755,32.000074294871794,0,0.6387179487179487,Established,0,0.5707692307692308,Low Priority / At Risk,West
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,Express,No,42,Debit Card,Weekly,0,0,0,1548,52,Gold,0,0.18401206636500755,42.00005726923077,0,0.8257692307692308,Veteran,0,0.588525641025641,"Habitual, Not Yet Valuable",South
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Express,No,22,Debit Card,Bi-Weekly,0,0,0,1633,26,Gold,0,0.18401206636500755,22.000060102564102,0,0.4376923076923077,Developing,0,0.5391666666666667,Low Priority / At Risk,Midwest
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,22,Venmo,Quarterly,0,0,0,1380,4,Gold,0,0.18401206636500755,22.000051846153845,0,0.4346153846153846,Developing,0,0.6028205128205129,Low Priority / At Risk,Northeast
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,31,PayPal,Quarterly,0,0,0,2784,4,Platinum,0,0.18401206636500755,31.000083846153846,0,0.6235897435897436,Established,0,0.8805769230769231,Promising New,Northeast
2127,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,Express,No,28,Credit Card,Monthly,0,0,0,1102,12,Silver,0,0.18401206636500755,28.00004217948718,0,0.5497435897435897,Established,0,0.5341666666666667,Low Priority / At Risk,South
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,No,40,Debit Card,Weekly,0,0,0,1845,52,Gold,0,0.18401206636500755,40.00006598717949,0,0.7933333333333333,Veteran,0,0.7323717948717949,"Habitual, Not Yet Valuable",South
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,No,21,PayPal,Weekly,0,0,0,1034,52,Silver,1,0.18401206636500755,21.00003926923077,0,0.41115384615384615,Developing,0,0.235,Low Priority / At Risk,West
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,No,12,PayPal,Every 3 Months,0,0,0,741,4,Silver,1,0.18401206636500755,12.00002791025641,0,0.2308974358974359,New,0,0.19679487179487182,Low Priority / At Risk,Midwest
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,33,Credit Card,Annually,0,0,0,2312,1,Platinum,0,0.18401206636500755,33.00007561538462,0,0.66,Established,1,0.6167307692307693,Low Priority / At Risk,West
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,No,9,Bank Transfer,Bi-Weekly,0,0,0,520,26,Bronze,0,0.18401206636500755,9.000018897435897,0,0.17102564102564102,New,0,0.3129487179487179,Low Priority / At Risk,West
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,No,15,Debit Card,Weekly,0,0,0,1392,52,Gold,0,0.18401206636500755,15.000052192307692,0,0.30012820512820515,Developing,0,0.7035897435897436,Low Priority / At Risk,Northeast
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,No,13,Bank Transfer,Annually,0,0,0,476,1,Bronze,0,0.18401206636500755,13.00001691025641,0,0.2467948717948718,New,0,0.3441666666666667,Low Priority / At Risk,Northeast
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,35,Credit Card,Bi-Weekly,0,0,0,1476,26,Gold,1,0.18401206636500755,35.00005523076923,0,0.6943589743589743,Established,0,0.35275641025641025,Low Priority / At Risk,South
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,No,1,Debit Card,Every 3 Months,0,0,0,188,4,Bronze,0,0.18401206636500755,1.0000048846153846,0,0.020128205128205127,New,0,0.44666666666666666,Low Priority / At Risk,West
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,No,25,Bank Transfer,Bi-Weekly,0,0,0,2418,26,Platinum,1,0.18401206636500755,25.00007776923077,0,0.5017948717948718,Established,0,0.44608974358974357,Low Priority / At Risk,Northeast
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,20,Credit Card,Every 3 Months,0,0,0,1071,4,Silver,0,0.18401206636500755,20.0000408974359,0,0.3858974358974359,Developing,0,0.6267307692307692,Low Priority / At Risk,Midwest
